"Customer ID";"Customer Name";"Segment";"City";"State";"Country";"Region";"Postal Code"
"AS-10225";"Alan Schoenberger";"Corporate";"San Francisco";"California";"United States";"West";94109
"MS-17980";"Michael Stewart";"Corporate";"New York City";"New York";"United States";"East";10009
"TS-21205";"Thomas Seio";"Corporate";"North Las Vegas";"Nevada";"United States";"West";89031
"JK-15730";"Joe Kamberova";"Consumer";"Carrollton";"Texas";"United States";"Central";75007
"TC-21535";"Tracy Collins";"Home Office";"Los Angeles";"California";"United States";"West";90008
"AB-10015";"Aaron Bergman";"Consumer";"Seattle";"Washington";"United States";"West";98103
"DP-13000";"Darren Powers";"Consumer";"Fort Lauderdale";"Florida";"United States";"South";33311
"CY-12745";"Craig Yedwab";"Corporate";"Columbia";"Tennessee";"United States";"South";38401
"BE-11455";"Brad Eason";"Home Office";"Providence";"Rhode Island";"United States";"East";2908
"KL-16555";"Kelly Lampkin";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"PS-19045";"Penelope Sewall";"Home Office";"Oceanside";"California";"United States";"West";92054
"JR-16210";"Justin Ritter";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"AH-10210";"Alan Hwang";"Consumer";"New York City";"New York";"United States";"East";10024
"RW-19630";"Rob Williams";"Corporate";"Chicago";"Illinois";"United States";"Central";60610
"AH-10075";"Adam Hart";"Corporate";"Huntington Beach";"California";"United States";"West";92646
"IM-15070";"Irene Maddox";"Consumer";"San Diego";"California";"United States";"West";92105
"CK-12760";"Cyma Kinney";"Corporate";"Nashville";"Tennessee";"United States";"South";37211
"AG-10390";"Allen Goldenen";"Consumer";"New York City";"New York";"United States";"East";10009
"CL-12700";"Craig Leslie";"Home Office";"Colorado Springs";"Colorado";"United States";"West";80906
"AW-10930";"Arthur Wiediger";"Home Office";"San Francisco";"California";"United States";"West";94110
"HG-14965";"Henry Goldwyn";"Corporate";"Chicago";"Illinois";"United States";"Central";60653
"RB-19645";"Robert Barroso";"Corporate";"Memphis";"Tennessee";"United States";"South";38109
"SZ-20035";"Sam Zeldin";"Home Office";"New York City";"New York";"United States";"East";10011
"KS-16300";"Karen Seio";"Corporate";"Raleigh";"North Carolina";"United States";"South";27604
"SC-20050";"Sample Company A";"Home Office";"Los Angeles";"California";"United States";"West";90045
"AB-10060";"Adam Bellavance";"Home Office";"Los Angeles";"California";"United States";"West";90004
"EH-14125";"Eugene Hildebrand";"Home Office";"Newport News";"Virginia";"United States";"South";23602
"CC-12475";"Cindy Chapman";"Consumer";"Los Angeles";"California";"United States";"West";90032
"TM-21010";"Tamara Manning";"Consumer";"Jackson";"Mississippi";"United States";"South";39212
"SC-20695";"Steve Chapman";"Corporate";"Richmond";"Indiana";"United States";"Central";47374
"Dp-13240";"Dean percer";"Home Office";"New York City";"New York";"United States";"East";10035
"LR-17035";"Lisa Ryan";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"TS-21370";"Todd Sumrall";"Corporate";"Phoenix";"Arizona";"United States";"West";85023
"SW-20350";"Sean Wendt";"Home Office";"Cleveland";"Ohio";"United States";"East";44105
"TH-21100";"Thea Hendricks";"Consumer";"Toledo";"Ohio";"United States";"East";43615
"SS-20410";"Shahid Shariari";"Consumer";"Los Angeles";"California";"United States";"West";90008
"MZ-17515";"Mary Zewe";"Corporate";"New York City";"New York";"United States";"East";10011
"JE-15475";"Jeremy Ellison";"Consumer";"San Diego";"California";"United States";"West";92037
"RF-19735";"Roland Fjeld";"Consumer";"Oklahoma City";"Oklahoma";"United States";"Central";73120
"CV-12295";"Christina VanderZanden";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"VG-21790";"Vivek Gonzalez";"Consumer";"San Francisco";"California";"United States";"West";94109
"BB-11545";"Brenda Bowman";"Corporate";"Vineland";"New Jersey";"United States";"East";8360
"HR-14770";"Hallie Redmond";"Home Office";"Milwaukee";"Wisconsin";"United States";"Central";53209
"SC-20260";"Scott Cohen";"Corporate";"Seattle";"Washington";"United States";"West";98115
"EG-13900";"Emily Grady";"Consumer";"Naperville";"Illinois";"United States";"Central";60540
"TS-21370";"Todd Sumrall";"Corporate";"Wilmington";"Delaware";"United States";"East";19805
"AI-10855";"Arianne Irving";"Consumer";"Los Angeles";"California";"United States";"West";90036
"DD-13570";"Dorothy Dickinson";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"KB-16240";"Karen Bern";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19140
"JC-15775";"John Castell";"Consumer";"Atlanta";"Georgia";"United States";"South";30318
"AH-10465";"Amy Hunt";"Consumer";"Dallas";"Texas";"United States";"Central";75217
"NM-18520";"Neoma Murray";"Consumer";"Moreno Valley";"California";"United States";"West";92553
"TP-21130";"Theone Pippenger";"Consumer";"Georgetown";"Kentucky";"United States";"South";40324
"DL-12925";"Daniel Lacy";"Consumer";"Minneapolis";"Minnesota";"United States";"Central";55407
"CA-12265";"Christina Anderson";"Consumer";"Wilmington";"Delaware";"United States";"East";19805
"SC-20380";"Shahid Collister";"Consumer";"Burlington";"North Carolina";"United States";"South";27217
"TT-21460";"Tonja Turnell";"Home Office";"Los Angeles";"California";"United States";"West";90008
"MA-17560";"Matt Abelman";"Home Office";"Trenton";"Michigan";"United States";"Central";48183
"JM-16195";"Justin MacKendrick";"Consumer";"San Francisco";"California";"United States";"West";94109
"MB-18085";"Mick Brown";"Consumer";"Los Angeles";"California";"United States";"West";90049
"SV-20365";"Seth Vernon";"Consumer";"Houston";"Texas";"United States";"Central";77070
"CG-12040";"Catherine Glotzbach";"Home Office";"Milwaukee";"Wisconsin";"United States";"Central";53209
"BD-11500";"Bradley Drucker";"Consumer";"San Francisco";"California";"United States";"West";94122
"JK-15640";"Jim Kriz";"Home Office";"Cleveland";"Ohio";"United States";"East";44105
"JM-15580";"Jill Matthias";"Consumer";"Monroe";"North Carolina";"United States";"South";28110
"SC-20230";"Scot Coram";"Corporate";"Lowell";"Massachusetts";"United States";"East";1852
"ME-17320";"Maria Etezadi";"Home Office";"Dallas";"Texas";"United States";"Central";75081
"KN-16390";"Katherine Nockton";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19120
"HM-14860";"Harry Marie";"Corporate";"Loveland";"Colorado";"United States";"West";80538
"JM-15580";"Jill Matthias";"Consumer";"Loveland";"Colorado";"United States";"West";80538
"KH-16690";"Kristen Hastings";"Corporate";"Woonsocket";"Rhode Island";"United States";"East";2895
"BK-11260";"Berenike Kampe";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"PN-18775";"Parhena Norris";"Home Office";"Bakersfield";"California";"United States";"West";93309
"AZ-10750";"Annie Zypern";"Consumer";"Dallas";"Texas";"United States";"Central";75217
"GM-14500";"Gene McClure";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19140
"BM-11785";"Bryan Mills";"Consumer";"Deltona";"Florida";"United States";"South";32725
"NH-18610";"Nicole Hansen";"Corporate";"Columbus";"Georgia";"United States";"South";31907
"PN-18775";"Parhena Norris";"Home Office";"Nashville";"Tennessee";"United States";"South";37211
"EH-13765";"Edward Hooks";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"HA-14905";"Helen Abelman";"Consumer";"Chicago";"Illinois";"United States";"Central";60610
"AB-10150";"Aimee Bixby";"Consumer";"Dallas";"Texas";"United States";"Central";75220
"MS-17365";"Maribeth Schnelling";"Consumer";"Carlsbad";"New Mexico";"United States";"West";88220
"DD-13570";"Dorothy Dickinson";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"MT-17815";"Meg Tillman";"Consumer";"New York City";"New York";"United States";"East";10009
"GM-14500";"Gene McClure";"Consumer";"Oceanside";"New York";"United States";"East";11572
"KB-16585";"Ken Black";"Corporate";"Lafayette";"Louisiana";"United States";"South";70506
"DM-13015";"Darrin Martin";"Consumer";"New York City";"New York";"United States";"East";10009
"BP-11185";"Ben Peterman";"Corporate";"Anaheim";"California";"United States";"West";92804
"EP-13915";"Emily Phan";"Consumer";"Deltona";"Florida";"United States";"South";32725
"FG-14260";"Frank Gastineau";"Home Office";"New York City";"New York";"United States";"East";10009
"AB-10255";"Alejandro Ballentine";"Home Office";"Seattle";"Washington";"United States";"West";98103
"RD-19480";"Rick Duston";"Consumer";"San Diego";"California";"United States";"West";92105
"TS-21430";"Tom Stivers";"Corporate";"Oklahoma City";"Oklahoma";"United States";"Central";73120
"JA-15970";"Joseph Airdo";"Consumer";"Mount Vernon";"New York";"United States";"East";10550
"SW-20455";"Shaun Weien";"Consumer";"San Francisco";"California";"United States";"West";94109
"FP-14320";"Frank Preis";"Consumer";"New York City";"New York";"United States";"East";10009
"JL-15835";"John Lee";"Consumer";"Los Angeles";"California";"United States";"West";90045
"JL-15175";"James Lanier";"Home Office";"Chandler";"Arizona";"United States";"West";85224
"JG-15160";"James Galang";"Consumer";"Long Beach";"New York";"United States";"East";11561
"SH-19975";"Sally Hughsby";"Corporate";"San Francisco";"California";"United States";"West";94109
"LS-17200";"Luke Schmidt";"Corporate";"Helena";"Montana";"United States";"West";59601
"CS-11860";"Cari Schnelling";"Consumer";"New York City";"New York";"United States";"East";10011
"KW-16570";"Kelly Williams";"Consumer";"Kirkwood";"Missouri";"United States";"Central";63122
"GH-14410";"Gary Hansen";"Home Office";"Chicago";"Illinois";"United States";"Central";60653
"AG-10495";"Andrew Gjertsen";"Corporate";"Peoria";"Arizona";"United States";"West";85345
"TS-21430";"Tom Stivers";"Corporate";"Seattle";"Washington";"United States";"West";98103
"AJ-10945";"Ashley Jarboe";"Consumer";"Taylor";"Michigan";"United States";"Central";48180
"SJ-20215";"Sarah Jordon";"Consumer";"Pasadena";"California";"United States";"West";91104
"SC-20020";"Sam Craven";"Consumer";"Midland";"Michigan";"United States";"Central";48640
"LA-16780";"Laura Armstrong";"Corporate";"Detroit";"Michigan";"United States";"Central";48205
"FC-14335";"Fred Chung";"Corporate";"Pueblo";"Colorado";"United States";"West";81001
"CA-12265";"Christina Anderson";"Consumer";"Waco";"Texas";"United States";"Central";76706
"JH-15985";"Joseph Holt";"Consumer";"San Francisco";"California";"United States";"West";94109
"AJ-10795";"Anthony Johnson";"Corporate";"New York City";"New York";"United States";"East";10024
"BT-11395";"Bill Tyler";"Corporate";"Los Angeles";"California";"United States";"West";90036
"DJ-13510";"Don Jones";"Corporate";"Woonsocket";"Rhode Island";"United States";"East";2895
"AG-10675";"Anna Gayman";"Consumer";"Columbus";"Georgia";"United States";"South";31907
"JD-15790";"John Dryer";"Consumer";"Jacksonville";"Florida";"United States";"South";32216
"EH-14125";"Eugene Hildebrand";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19140
"ZC-21910";"Zuschuss Carroll";"Consumer";"Columbus";"Indiana";"United States";"Central";47201
"XP-21865";"Xylona Preis";"Consumer";"Pasadena";"Texas";"United States";"Central";77506
"DK-12985";"Darren Koutras";"Consumer";"San Francisco";"California";"United States";"West";94122
"CS-12250";"Chris Selesnick";"Corporate";"Columbia";"South Carolina";"United States";"South";29203
"AI-10855";"Arianne Irving";"Consumer";"Kent";"Washington";"United States";"West";98031
"AA-10315";"Alex Avila";"Consumer";"Round Rock";"Texas";"United States";"Central";78664
"RE-19450";"Richard Eichhorn";"Consumer";"Oakland";"California";"United States";"West";94601
"TM-21010";"Tamara Manning";"Consumer";"Auburn";"New York";"United States";"East";13021
"YS-21880";"Yana Sorensen";"Corporate";"Newark";"Delaware";"United States";"East";19711
"AZ-10750";"Annie Zypern";"Consumer";"New York City";"New York";"United States";"East";10024
"CM-12445";"Chuck Magee";"Consumer";"Redlands";"California";"United States";"West";92374
"JB-16000";"Joy Bell-";"Consumer";"Roseville";"Michigan";"United States";"Central";48066
"LC-16930";"Linda Cazamias";"Corporate";"New York City";"New York";"United States";"East";10011
"CA-12775";"Cynthia Arntzen";"Consumer";"Detroit";"Michigan";"United States";"Central";48205
"SR-20425";"Sharelle Roach";"Home Office";"Detroit";"Michigan";"United States";"Central";48234
"PP-18955";"Paul Prost";"Home Office";"Springfield";"Missouri";"United States";"Central";65807
"JM-15865";"John Murray";"Consumer";"Los Angeles";"California";"United States";"West";90036
"AS-10090";"Adam Shillingsburg";"Consumer";"New York City";"New York";"United States";"East";10011
"LS-16975";"Lindsay Shagiari";"Home Office";"San Francisco";"California";"United States";"West";94109
"SA-20830";"Sue Ann Reed";"Consumer";"Fresno";"California";"United States";"West";93727
"LS-17200";"Luke Schmidt";"Corporate";"Texarkana";"Arkansas";"United States";"South";71854
"TM-21490";"Tony Molinari";"Consumer";"San Francisco";"California";"United States";"West";94110
"TT-21265";"Tim Taslimi";"Corporate";"Indianapolis";"Indiana";"United States";"Central";46203
"DN-13690";"Duane Noonan";"Consumer";"Columbia";"Maryland";"United States";"East";21044
"EB-14110";"Eugene Barchas";"Consumer";"San Jose";"California";"United States";"West";95123
"CM-11815";"Candace McMahon";"Corporate";"Seattle";"Washington";"United States";"West";98115
"HM-14860";"Harry Marie";"Corporate";"Carrollton";"Texas";"United States";"Central";75007
"BF-11020";"Barry Französisch";"Corporate";"Los Angeles";"California";"United States";"West";90032
"JE-15745";"Joel Eaton";"Consumer";"Frankfort";"Illinois";"United States";"Central";60423
"EJ-14155";"Eva Jacobs";"Consumer";"Seattle";"Washington";"United States";"West";98105
"BN-11470";"Brad Norvell";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19143
"EC-14050";"Erin Creighton";"Consumer";"Columbus";"Georgia";"United States";"South";31907
"TT-21220";"Thomas Thornton";"Consumer";"Virginia Beach";"Virginia";"United States";"South";23464
"NP-18685";"Nora Pelletier";"Home Office";"Des Moines";"Washington";"United States";"West";98198
"AH-10195";"Alan Haines";"Corporate";"Bethlehem";"Pennsylvania";"United States";"East";18018
"CC-12145";"Charles Crestani";"Consumer";"Oklahoma City";"Oklahoma";"United States";"Central";73120
"DL-13315";"Delfina Latchford";"Consumer";"Rancho Cucamonga";"California";"United States";"West";91730
"MA-17560";"Matt Abelman";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19120
"SZ-20035";"Sam Zeldin";"Home Office";"Houston";"Texas";"United States";"Central";77036
"CS-11845";"Cari Sayre";"Corporate";"Seattle";"Washington";"United States";"West";98103
"MH-18115";"Mick Hernandez";"Home Office";"Yonkers";"New York";"United States";"East";10701
"CB-12025";"Cassandra Brandow";"Consumer";"San Francisco";"California";"United States";"West";94110
"JO-15145";"Jack O'Briant";"Corporate";"Los Angeles";"California";"United States";"West";90008
"PA-19060";"Pete Armstrong";"Home Office";"Miami";"Florida";"United States";"South";33142
"SV-20785";"Stewart Visinsky";"Consumer";"Burlington";"Vermont";"United States";"East";5408
"KL-16555";"Kelly Lampkin";"Corporate";"Fayetteville";"Arkansas";"United States";"South";72701
"BC-11125";"Becky Castell";"Home Office";"Odessa";"Texas";"United States";"Central";79762
"PO-18850";"Patrick O'Brill";"Consumer";"Virginia Beach";"Virginia";"United States";"South";23464
"AG-10675";"Anna Gayman";"Consumer";"Milwaukee";"Wisconsin";"United States";"Central";53209
"SP-20860";"Sung Pak";"Corporate";"Rochester";"Minnesota";"United States";"Central";55901
"LH-17020";"Lisa Hazard";"Consumer";"Louisville";"Colorado";"United States";"West";80027
"AD-10180";"Alan Dominguez";"Home Office";"San Francisco";"California";"United States";"West";94122
"KT-16465";"Kean Takahito";"Consumer";"Houston";"Texas";"United States";"Central";77036
"PJ-19015";"Pauline Johnson";"Consumer";"Miami";"Florida";"United States";"South";33180
"MC-18100";"Mick Crebagga";"Consumer";"Medina";"Ohio";"United States";"East";44256
"BO-11350";"Bill Overfelt";"Corporate";"Roseville";"Minnesota";"United States";"Central";55113
"DP-13000";"Darren Powers";"Consumer";"Houston";"Texas";"United States";"Central";77041
"TM-21490";"Tony Molinari";"Consumer";"Yonkers";"New York";"United States";"East";10701
"DV-13045";"Darrin Van Huff";"Corporate";"San Diego";"California";"United States";"West";92037
"AH-10690";"Anna Häberlin";"Corporate";"Springfield";"Virginia";"United States";"South";22153
"AB-10165";"Alan Barnes";"Consumer";"Decatur";"Illinois";"United States";"Central";62521
"JS-15940";"Joni Sundaresam";"Home Office";"Garland";"Texas";"United States";"Central";75043
"BV-11245";"Benjamin Venier";"Corporate";"Oceanside";"New York";"United States";"East";11572
"NC-18415";"Nathan Cano";"Consumer";"Houston";"Texas";"United States";"Central";77095
"SU-20665";"Stephanie Ulpright";"Home Office";"Greenville";"North Carolina";"United States";"South";27834
"DJ-13510";"Don Jones";"Corporate";"San Francisco";"California";"United States";"West";94110
"DL-12865";"Dan Lawera";"Consumer";"Greensboro";"North Carolina";"United States";"South";27405
"Dp-13240";"Dean percer";"Home Office";"Knoxville";"Tennessee";"United States";"South";37918
"TM-21010";"Tamara Manning";"Consumer";"Grand Island";"Nebraska";"United States";"Central";68801
"TZ-21580";"Tracy Zic";"Consumer";"Lakewood";"California";"United States";"West";90712
"SC-20260";"Scott Cohen";"Corporate";"Lawrence";"Massachusetts";"United States";"East";1841
"LS-17230";"Lycoris Saunders";"Consumer";"Los Angeles";"California";"United States";"West";90049
"MV-18190";"Mike Vittorini";"Consumer";"Houston";"Texas";"United States";"Central";77036
"BD-11620";"Brian DeCherney";"Consumer";"New York City";"New York";"United States";"East";10035
"CV-12295";"Christina VanderZanden";"Consumer";"New York City";"New York";"United States";"East";10011
"KB-16315";"Karl Braun";"Consumer";"Newark";"Delaware";"United States";"East";19711
"ME-18010";"Michelle Ellison";"Corporate";"Seattle";"Washington";"United States";"West";98105
"AJ-10780";"Anthony Jacobs";"Corporate";"Scottsdale";"Arizona";"United States";"West";85254
"DV-13465";"Dianna Vittorini";"Consumer";"Oceanside";"New York";"United States";"East";11572
"JK-15325";"Jason Klamczynski";"Corporate";"Dallas";"Texas";"United States";"Central";75220
"SH-20395";"Shahid Hopkins";"Consumer";"Rochester";"New York";"United States";"East";14609
"SC-20725";"Steven Cartwright";"Consumer";"Los Angeles";"California";"United States";"West";90045
"CS-12250";"Chris Selesnick";"Corporate";"Woodbury";"Minnesota";"United States";"Central";55125
"LH-16900";"Lena Hernandez";"Consumer";"Park Ridge";"Illinois";"United States";"Central";60068
"YC-21895";"Yoseph Carroll";"Corporate";"Dallas";"Texas";"United States";"Central";75217
"CY-12745";"Craig Yedwab";"Corporate";"Monroe";"Louisiana";"United States";"South";71203
"AH-10030";"Aaron Hawkins";"Corporate";"Los Angeles";"California";"United States";"West";90004
"AR-10540";"Andy Reiter";"Consumer";"San Francisco";"California";"United States";"West";94109
"SS-20590";"Sonia Sunley";"Consumer";"San Francisco";"California";"United States";"West";94122
"DW-13585";"Dorothy Wardle";"Corporate";"Fayetteville";"North Carolina";"United States";"South";28314
"NC-18625";"Noah Childs";"Corporate";"Dallas";"Texas";"United States";"Central";75217
"CD-11920";"Carlos Daly";"Consumer";"Wichita";"Kansas";"United States";"Central";67212
"DW-13195";"David Wiener";"Corporate";"Springfield";"Oregon";"United States";"West";97477
"EH-13990";"Erica Hackney";"Consumer";"Houston";"Texas";"United States";"Central";77041
"BD-11320";"Bill Donatelli";"Consumer";"Seattle";"Washington";"United States";"West";98103
"KH-16630";"Ken Heidel";"Corporate";"Akron";"Ohio";"United States";"East";44312
"NH-18610";"Nicole Hansen";"Corporate";"Oak Park";"Michigan";"United States";"Central";48237
"AG-10495";"Andrew Gjertsen";"Corporate";"Houston";"Texas";"United States";"Central";77041
"RP-19855";"Roy Phan";"Corporate";"Seattle";"Washington";"United States";"West";98103
"NB-18655";"Nona Balk";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"JM-15580";"Jill Matthias";"Consumer";"Los Angeles";"California";"United States";"West";90045
"DM-13525";"Don Miller";"Corporate";"Houston";"Texas";"United States";"Central";77070
"CC-12220";"Chris Cortes";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19143
"GA-14725";"Guy Armstrong";"Consumer";"Rogers";"Arkansas";"United States";"South";72756
"CV-12805";"Cynthia Voltz";"Corporate";"Los Angeles";"California";"United States";"West";90045
"NC-18535";"Nick Crebassa";"Corporate";"Seattle";"Washington";"United States";"West";98105
"GR-14560";"Georgia Rosenberg";"Corporate";"Wilmington";"Delaware";"United States";"East";19805
"JG-15805";"John Grady";"Corporate";"Provo";"Utah";"United States";"West";84604
"EB-13750";"Edward Becker";"Corporate";"San Francisco";"California";"United States";"West";94110
"MC-17605";"Matt Connell";"Corporate";"Los Angeles";"California";"United States";"West";90004
"BM-11650";"Brian Moss";"Corporate";"Lancaster";"Ohio";"United States";"East";43130
"HF-14995";"Herbert Flentye";"Consumer";"Los Angeles";"California";"United States";"West";90004
"ML-18265";"Muhammed Lee";"Consumer";"Seattle";"Washington";"United States";"West";98103
"AH-10195";"Alan Haines";"Corporate";"New York City";"New York";"United States";"East";10024
"TZ-21580";"Tracy Zic";"Consumer";"Los Angeles";"California";"United States";"West";90045
"DM-13345";"Denise Monton";"Corporate";"San Francisco";"California";"United States";"West";94109
"TS-21505";"Tony Sayre";"Consumer";"Clovis";"New Mexico";"United States";"West";88101
"TB-21625";"Trudy Brown";"Consumer";"Wichita";"Kansas";"United States";"Central";67212
"LC-16870";"Lena Cacioppo";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"AM-10360";"Alice McCarthy";"Corporate";"Omaha";"Nebraska";"United States";"Central";68104
"JE-15715";"Joe Elijah";"Consumer";"Houston";"Texas";"United States";"Central";77041
"CS-11950";"Carlos Soltero";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"PF-19225";"Phillip Flathmann";"Consumer";"Los Angeles";"California";"United States";"West";90045
"PJ-18835";"Patrick Jones";"Corporate";"Richmond";"Kentucky";"United States";"South";40475
"JF-15490";"Jeremy Farry";"Consumer";"Waterbury";"Connecticut";"United States";"East";6708
"NM-18520";"Neoma Murray";"Consumer";"Los Angeles";"California";"United States";"West";90045
"MH-17290";"Marc Harrigan";"Home Office";"Los Angeles";"California";"United States";"West";90036
"SZ-20035";"Sam Zeldin";"Home Office";"San Francisco";"California";"United States";"West";94122
"PR-18880";"Patrick Ryan";"Consumer";"Saint Petersburg";"Florida";"United States";"South";33710
"FC-14245";"Frank Carlisle";"Home Office";"Lakewood";"Ohio";"United States";"East";44107
"LH-16750";"Larry Hughes";"Consumer";"Chandler";"Arizona";"United States";"West";85224
"RM-19675";"Robert Marley";"Home Office";"Los Angeles";"California";"United States";"West";90008
"DM-13525";"Don Miller";"Corporate";"Palm Coast";"Florida";"United States";"South";32137
"EH-14185";"Evan Henry";"Consumer";"New York City";"New York";"United States";"East";10035
"TC-21295";"Toby Carlisle";"Consumer";"Jupiter";"Florida";"United States";"South";33458
"AI-10855";"Arianne Irving";"Consumer";"Glendale";"Arizona";"United States";"West";85301
"JM-15535";"Jessica Myrick";"Consumer";"New York City";"New York";"United States";"East";10035
"BE-11335";"Bill Eplett";"Home Office";"Houston";"Texas";"United States";"Central";77041
"DR-12880";"Dan Reichenbach";"Corporate";"New York City";"New York";"United States";"East";10035
"TA-21385";"Tom Ashbrook";"Home Office";"Olathe";"Kansas";"United States";"Central";66062
"PJ-18835";"Patrick Jones";"Corporate";"Rockford";"Illinois";"United States";"Central";61107
"MC-17605";"Matt Connell";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19143
"BS-11755";"Bruce Stewart";"Consumer";"Edmonds";"Washington";"United States";"West";98026
"PK-19075";"Pete Kriz";"Consumer";"San Francisco";"California";"United States";"West";94122
"TS-21205";"Thomas Seio";"Corporate";"Asheville";"North Carolina";"United States";"South";28806
"BD-11725";"Bruce Degenhardt";"Consumer";"Los Angeles";"California";"United States";"West";90032
"TS-21340";"Toby Swindell";"Consumer";"Scottsdale";"Arizona";"United States";"West";85254
"ST-20530";"Shui Tom";"Consumer";"Houston";"Texas";"United States";"Central";77095
"DB-13210";"Dean Braden";"Consumer";"San Francisco";"California";"United States";"West";94109
"KF-16285";"Karen Ferguson";"Home Office";"San Diego";"California";"United States";"West";92105
"JM-16195";"Justin MacKendrick";"Consumer";"Hamilton";"Ohio";"United States";"East";45011
"TS-21505";"Tony Sayre";"Consumer";"Parker";"Colorado";"United States";"West";80134
"YC-21895";"Yoseph Carroll";"Corporate";"Fremont";"Nebraska";"United States";"Central";68025
"Dp-13240";"Dean percer";"Home Office";"Maple Grove";"Minnesota";"United States";"Central";55369
"KB-16240";"Karen Bern";"Corporate";"Miami";"Florida";"United States";"South";33180
"CS-12250";"Chris Selesnick";"Corporate";"San Diego";"California";"United States";"West";92105
"EB-13870";"Emily Burns";"Consumer";"Miami";"Florida";"United States";"South";33142
"PB-19150";"Philip Brown";"Consumer";"Miami";"Florida";"United States";"South";33178
"MT-18070";"Michelle Tran";"Home Office";"San Antonio";"Texas";"United States";"Central";78207
"BF-11020";"Barry Französisch";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"CG-12520";"Claire Gute";"Consumer";"Houston";"Texas";"United States";"Central";77070
"DH-13675";"Duane Huffman";"Home Office";"San Francisco";"California";"United States";"West";94122
"SC-20440";"Shaun Chance";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19140
"HG-15025";"Hunter Glantz";"Consumer";"Marion";"Ohio";"United States";"East";43302
"MM-18055";"Michelle Moray";"Consumer";"New York City";"New York";"United States";"East";10024
"TH-21115";"Thea Hudgings";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19140
"JE-15745";"Joel Eaton";"Consumer";"Los Angeles";"California";"United States";"West";90036
"PG-18820";"Patrick Gardner";"Consumer";"Smyrna";"Georgia";"United States";"South";30080
"MB-17305";"Maria Bertelson";"Consumer";"San Francisco";"California";"United States";"West";94122
"JD-16015";"Joy Daniels";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"JH-15430";"Jennifer Halladay";"Consumer";"Medford";"Oregon";"United States";"West";97504
"EN-13780";"Edward Nazzal";"Consumer";"New York City";"New York";"United States";"East";10009
"KC-16255";"Karen Carlisle";"Corporate";"Huntsville";"Alabama";"United States";"South";35810
"MS-17980";"Michael Stewart";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"CK-12205";"Chloris Kastensmidt";"Consumer";"Santa Clara";"California";"United States";"West";95051
"SJ-20125";"Sanjit Jacobs";"Home Office";"Long Beach";"California";"United States";"West";90805
"EA-14035";"Erin Ashbrook";"Corporate";"Los Angeles";"California";"United States";"West";90008
"MG-17890";"Michael Granlund";"Home Office";"Santa Barbara";"California";"United States";"West";93101
"AB-10255";"Alejandro Ballentine";"Home Office";"New York City";"New York";"United States";"East";10009
"SC-20260";"Scott Cohen";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"TB-21355";"Todd Boyes";"Corporate";"Cedar Hill";"Texas";"United States";"Central";75104
"JK-16090";"Juliana Krohn";"Consumer";"Omaha";"Nebraska";"United States";"Central";68104
"CK-12595";"Clytie Kelty";"Consumer";"Little Rock";"Arkansas";"United States";"South";72209
"SS-20590";"Sonia Sunley";"Consumer";"Norfolk";"Nebraska";"United States";"Central";68701
"MG-17890";"Michael Granlund";"Home Office";"Concord";"New Hampshire";"United States";"East";3301
"JM-16195";"Justin MacKendrick";"Consumer";"Draper";"Utah";"United States";"West";84020
"SG-20470";"Sheri Gordon";"Consumer";"San Francisco";"California";"United States";"West";94109
"DB-12970";"Darren Budd";"Corporate";"Houston";"Texas";"United States";"Central";77036
"JW-15220";"Jane Waco";"Corporate";"Montgomery";"Alabama";"United States";"South";36116
"KD-16495";"Keith Dawkins";"Corporate";"Jackson";"Mississippi";"United States";"South";39212
"IL-15100";"Ivan Liston";"Consumer";"North Las Vegas";"Nevada";"United States";"West";89031
"JE-15610";"Jim Epp";"Corporate";"Atlanta";"Georgia";"United States";"South";30318
"SU-20665";"Stephanie Ulpright";"Home Office";"Chicago";"Illinois";"United States";"Central";60610
